Run_accession	Sub-lineage	Country_or_Province	SetPart
ERR039341	4.8	United_Kingdom	West_Europe
ERR039342	4.8	United_Kingdom	West_Europe
ERR040094	4.8	United_Kingdom	West_Europe
ERR040095	4.8	United_Kingdom	West_Europe
ERR040096	4.8	United_Kingdom	West_Europe
ERR040097	4.8	United_Kingdom	West_Europe
ERR040098	4.8	United_Kingdom	West_Europe
ERR040099	4.8	United_Kingdom	West_Europe
ERR040100	4.8	United_Kingdom	West_Europe
ERR040101	4.8	United_Kingdom	West_Europe
ERR040102	4.8	United_Kingdom	West_Europe
ERR040103	4.8	United_Kingdom	West_Europe
ERR040105	4.8	United_Kingdom	West_Europe
ERR046752	4.8	United_Kingdom	West_Europe
ERR046753	4.8	United_Kingdom	West_Europe
ERR046754	4.8	United_Kingdom	West_Europe
ERR046755	4.8	United_Kingdom	West_Europe
ERR046756	4.8	United_Kingdom	West_Europe
ERR046760	4.8	United_Kingdom	West_Europe
ERR046761	4.8	United_Kingdom	West_Europe
ERR046762	4.8	United_Kingdom	West_Europe
ERR046763	4.8	United_Kingdom	West_Europe
ERR046764	4.8	United_Kingdom	West_Europe
ERR046765	4.8	United_Kingdom	West_Europe
ERR046766	4.8	United_Kingdom	West_Europe
ERR046767	4.8	United_Kingdom	West_Europe
ERR046768	4.8	United_Kingdom	West_Europe
ERR046776	4.8	United_Kingdom	West_Europe
ERR046777	4.8	United_Kingdom	West_Europe
ERR046778	4.8	United_Kingdom	West_Europe
ERR046796	4.8	United_Kingdom	West_Europe
ERR046820	4.8	United_Kingdom	West_Europe
ERR046821	4.8	United_Kingdom	West_Europe
ERR046831	4.8	United_Kingdom	West_Europe
ERR046833	4.8	United_Kingdom	West_Europe
ERR046876	4.8	United_Kingdom	West_Europe
ERR046877	4.8	United_Kingdom	West_Europe
ERR046878	4.8	United_Kingdom	West_Europe
ERR046879	4.8	United_Kingdom	West_Europe
ERR046888	4.8	United_Kingdom	West_Europe
ERR046890	4.8	United_Kingdom	West_Europe
ERR046920	4.8	United_Kingdom	West_Europe
ERR046925	4.8	United_Kingdom	West_Europe
ERR046926	4.8	United_Kingdom	West_Europe
ERR046927	4.8	United_Kingdom	West_Europe
ERR046928	4.8	United_Kingdom	West_Europe
ERR046929	4.8	United_Kingdom	West_Europe
ERR046930	4.8	United_Kingdom	West_Europe
ERR046932	4.8	United_Kingdom	West_Europe
ERR046948	4.8	United_Kingdom	West_Europe
ERR046951	4.8	United_Kingdom	West_Europe
ERR046952	4.8	United_Kingdom	West_Europe
ERR046953	4.8	United_Kingdom	West_Europe
ERR046995	4.8	United_Kingdom	West_Europe
ERR046998	4.8	United_Kingdom	West_Europe
ERR047005	4.8	United_Kingdom	West_Europe
ERR047006	4.8	United_Kingdom	West_Europe
ERR047008	4.8	United_Kingdom	West_Europe
ERR047009	4.8	United_Kingdom	West_Europe
ERR047011	4.8	United_Kingdom	West_Europe
ERR047016	4.8	United_Kingdom	West_Europe
ERR072019	4.8	United_Kingdom	West_Europe
ERR072035	4.8	United_Kingdom	West_Europe
ERR072041	4.8	United_Kingdom	West_Europe
ERR072042	4.8	United_Kingdom	West_Europe
ERR072044	4.8	United_Kingdom	West_Europe
ERR072045	4.8	United_Kingdom	West_Europe
ERR072047	4.8	United_Kingdom	West_Europe
ERR072048	4.8	United_Kingdom	West_Europe
ERR072050	4.8	United_Kingdom	West_Europe
ERR036215	4.8	Malawi	Africa
ERR036248	4.8	Malawi	Africa
ERR037484	4.8	Malawi	Africa
ERR037543	4.8	Malawi	Africa
ERR037550	4.8	Malawi	Africa
ERR245649	4.8	Malawi	Africa
ERR245701	4.8	Malawi	Africa
ERR245771	4.8	Malawi	Africa
ERR245802	4.8	Malawi	Africa
ERR245806	4.8	Malawi	Africa
ERR025452	4.8	Netherlands	West_Europe
ERR026472	4.8	Netherlands	West_Europe
ERR026475	4.8	Netherlands	West_Europe
ERR029201	4.8	Netherlands	West_Europe
ERR029202	4.8	Netherlands	West_Europe
ERR029211	4.8	Netherlands	West_Europe
ERR257893	4.8	Netherlands	West_Europe
ERR257894	4.8	Netherlands	West_Europe
ERR257895	4.8	Netherlands	West_Europe
ERR257900	4.8	Netherlands	West_Europe
ERR257901	4.8	Netherlands	West_Europe
ERR038742	4.8	Uganda	Africa
ERR038747	4.8	Uganda	Africa
ERR040122	4.8	Uganda	Africa
ERR234260	4.8	El_Salvador	South_America
ERR234206	4.8	Ghana	Africa
SRR1172151	4.8	Iran	West_Asia
ERR461940	4.8	Norway	North_Europe
ERR461941	4.8	Norway	North_Europe
ERR461942	4.8	Norway	North_Europe
ERR461943	4.8	Norway	North_Europe
ERR461944	4.8	Norway	North_Europe
ERR461945	4.8	Norway	North_Europe
ERR461946	4.8	Norway	North_Europe
ERR461947	4.8	Norway	North_Europe
ERR461948	4.8	Norway	North_Europe
SRR3082070	4.8	Tajikistan	Central_Asia
SRR3085272	4.8	Tajikistan	Central_Asia
SRR3082099	4.8	Tunisia	Africa
SRR3085267	4.8	Tunisia	Africa
SRR3085304	4.8	Tunisia	Africa
SRR3086355	4.8	Tunisia	Africa
SRR12416838	4.8	Indonesia	Southeast_Asia
SRR17406778	4.8	Bangladesh	South_Asia
ERR7737952	4.8	Ethiopia	Africa
SRR21657638	4.8	United_States	North_America
SRR21658548	4.8	United_States	North_America
SRR21659038	4.8	United_States	North_America
SRR21659810	4.8	United_States	North_America
SRR21659834	4.8	United_States	North_America
SRR21675846	4.8	United_States	North_America
SRR21675927	4.8	United_States	North_America
SRR21675929	4.8	United_States	North_America
SRR21676408	4.8	United_States	North_America
SRR21710586	4.8	United_States	North_America
SRR21711113	4.8	United_States	North_America
SRR21722107	4.8	United_States	North_America
SRR21736962	4.8	United_States	North_America
SRR23938606	4.8	Kazakhstan	Central_Asia
SRR23938687	4.8	Kazakhstan	Central_Asia
SRR1723961	4.8	Ningxia	West_China
ERR108508	4.8	Russia	East_Europe
SRR1172189	4.9	Iran	West_Asia
SRR12416840	4.9	Indonesia	Southeast_Asia
ERR10497133	4.9	Norway	North_Europe
ERR10513724	4.9	Norway	North_Europe
ERR10513725	4.9	Norway	North_Europe
ERR10561876	4.9	Norway	North_Europe
ERR10561877	4.9	Norway	North_Europe
ERR10561878	4.9	Norway	North_Europe
ERR10561879	4.9	Norway	North_Europe
ERR10704860	4.9	Norway	North_Europe
ERR10704863	4.9	Norway	North_Europe
ERR10704871	4.9	Norway	North_Europe
ERR10708764	4.9	Norway	North_Europe
ERR10708768	4.9	Norway	North_Europe
ERR10708770	4.9	Norway	North_Europe
SRR21747023	4.9	Taiwan	South_China
SRR21747025	4.9	Taiwan	South_China
SRR21747026	4.9	Taiwan	South_China
SRR21747037	4.9	Taiwan	South_China
SRR21747039	4.9	Taiwan	South_China
SRR21747067	4.9	Taiwan	South_China
SRR21675614	4.9	United_States	North_America
SRR21736942	4.9	United_States	North_America
ERR2704692	5.1	Germany	West_Europe
SRR10828835	8	Rwanda	Africa
ERR046832	1.1	United_Kingdom	West_Europe
SRR5709758	1.1	Thailand	Southeast_Asia
SRR5709777	1.1	Thailand	Southeast_Asia
SRR5709789	1.1	Thailand	Southeast_Asia
SRR5709917	1.1	Thailand	Southeast_Asia
SRR5709968	1.1	Thailand	Southeast_Asia
SRR5709979	1.1	Thailand	Southeast_Asia
SRR6045185	1.1	United_Kingdom	West_Europe
SRR6045438	1.1	United_Kingdom	West_Europe
SRR6045556	1.1	United_Kingdom	West_Europe
SRR6046320	1.1	United_Kingdom	West_Europe
SRR5817479	1.2	Australia	Australia
SRR5709861	1.2	Thailand	Southeast_Asia
SRR6046354	1.2	United_Kingdom	West_Europe
ERR025839	2.2	United_Kingdom	West_Europe
ERR046938	2.2	United_Kingdom	West_Europe
ERR046947	2.2	United_Kingdom	West_Europe
ERR046949	2.2	United_Kingdom	West_Europe
ERR067630	2.2	Russia	East_Europe
ERR038260	3.1	United_Kingdom	West_Europe
ERR038261	3.1	United_Kingdom	West_Europe
ERR038262	3.1	United_Kingdom	West_Europe
ERR038263	3.1	United_Kingdom	West_Europe
ERR038266	3.1	United_Kingdom	West_Europe
ERR038269	3.1	United_Kingdom	West_Europe
ERR038270	3.1	United_Kingdom	West_Europe
ERR039324	3.1	United_Kingdom	West_Europe
ERR046730	3.1	United_Kingdom	West_Europe
ERR046867	3.1	United_Kingdom	West_Europe
ERR046921	3.1	United_Kingdom	West_Europe
ERR046939	3.1	United_Kingdom	West_Europe
ERR046941	3.1	United_Kingdom	West_Europe
ERR072025	3.1	United_Kingdom	West_Europe
ERR072029	3.1	United_Kingdom	West_Europe
ERR072072	3.1	United_Kingdom	West_Europe
SRR6045753	3.1	United_Kingdom	West_Europe
SRR6045984	3.1	United_Kingdom	West_Europe
SRR6046177	3.1	United_Kingdom	West_Europe
ERR025843	4.2	United_Kingdom	West_Europe
ERR067645	4.2	Russia	East_Europe
ERR108472	4.2	Russia	East_Europe
ERR108497	4.2	Russia	East_Europe
ERR108509	4.2	Russia	East_Europe
ERR133804	4.2	Russia	East_Europe
ERR133809	4.2	Russia	East_Europe
ERR133858	4.2	Russia	East_Europe
ERR133978	4.2	Russia	East_Europe
ERR133981	4.2	Russia	East_Europe
ERR137214	4.2	Russia	East_Europe
ERR137245	4.2	Russia	East_Europe
ERR137274	4.2	Russia	East_Europe
ERR144565	4.2	Russia	East_Europe
ERR158582	4.2	Russia	East_Europe
ERR072095	4.2	United_Kingdom	West_Europe
ERR227992	4.2	Russia	East_Europe
ERR234616	4.2	Russia	East_Europe
SRR5709781	4.2	Thailand	Southeast_Asia
SRR5710017	4.2	Thailand	Southeast_Asia
SRR3675215	4.2	United_Kingdom	West_Europe
SRR6045925	4.2	United_Kingdom	West_Europe
SRR6046764	4.2	United_Kingdom	West_Europe
ERR038282	4.4	United_Kingdom	West_Europe
ERR039343	4.4	United_Kingdom	West_Europe
ERR046897	4.4	United_Kingdom	West_Europe
ERR046901	4.4	United_Kingdom	West_Europe
ERR108481	4.4	Russia	East_Europe
SRR5709866	4.4	Thailand	Southeast_Asia
SRR6046159	4.8	United_Kingdom	West_Europe
ERR046918	5	United_Kingdom	West_Europe
ERR046933	5	United_Kingdom	West_Europe
ERR017801	5.1	United_Kingdom	West_Europe
ERR019875	5.1	United_Kingdom	West_Europe
ERR2383620	5.2	France	West_Europe
ERR2383623	5.2	France	West_Europe
ERR2383624	5.2	France	West_Europe
ERR2383626	5.2	France	West_Europe
ERR2704810	5.2	France	West_Europe
ERR2704812	5.2	France	West_Europe
SRR6046675	6	United_Kingdom	West_Europe
ERR2181458	6.2	Ghana	Africa
ERR2704688	6.2	Ghana	Africa
SRR998628	6.2	Mali	Africa
SRR998576	6.3	Mali	Africa
SRR998636	6.3	Mali	Africa
ERR1971853	7	Ethiopia	Africa
ERR1971858	7	Ethiopia	Africa
ERR1971859	7	Ethiopia	Africa
ERR1971860	7	Ethiopia	Africa
ERR1971861	7	Ethiopia	Africa
ERR1971863	7	Ethiopia	Africa
ERR1971867	7	Ethiopia	Africa
ERR1971870	7	Ethiopia	Africa
ERR1971871	7	Ethiopia	Africa
ERR1971872	7	Ethiopia	Africa
ERR1971873	7	Ethiopia	Africa
ERR1971874	7	Ethiopia	Africa
ERR1971876	7	Ethiopia	Africa
ERR1971877	7	Ethiopia	Africa
ERR2179684	4.2	Anhui	South_China
SRR10305986	4.2	Anhui	South_China
SRR5817466	4.2	Australia	Australia
SRR1159310	4.2	Belarus	East_Europe
SRR1162518	4.2	Belarus	East_Europe
ERR2516192	4.2	Belgium	West_Europe
ERR2516274	4.2	Belgium	West_Europe
ERR2516347	4.2	Belgium	West_Europe
ERR2516379	4.2	Belgium	West_Europe
ERR2516389	4.2	Belgium	West_Europe
SRR16149112	4.2	Bulgaria	East_Europe
SRR16149113	4.2	Bulgaria	East_Europe
SRR16149114	4.2	Bulgaria	East_Europe
SRR16149115	4.2	Bulgaria	East_Europe
SRR16149116	4.2	Bulgaria	East_Europe
SRR16149121	4.2	Bulgaria	East_Europe
SRR16149123	4.2	Bulgaria	East_Europe
SRR16149126	4.2	Bulgaria	East_Europe
SRR16149129	4.2	Bulgaria	East_Europe
SRR16149131	4.2	Bulgaria	East_Europe
SRR16149132	4.2	Bulgaria	East_Europe
SRR16149133	4.2	Bulgaria	East_Europe
SRR16149134	4.2	Bulgaria	East_Europe
SRR16149137	4.2	Bulgaria	East_Europe
SRR16149138	4.2	Bulgaria	East_Europe
SRR16149139	4.2	Bulgaria	East_Europe
SRR16149142	4.2	Bulgaria	East_Europe
SRR16149143	4.2	Bulgaria	East_Europe
SRR16149144	4.2	Bulgaria	East_Europe
SRR16149145	4.2	Bulgaria	East_Europe
SRR16149146	4.2	Bulgaria	East_Europe
SRR16149154	4.2	Bulgaria	East_Europe
SRR16149155	4.2	Bulgaria	East_Europe
SRR16149156	4.2	Bulgaria	East_Europe
SRR16149157	4.2	Bulgaria	East_Europe
SRR16149158	4.2	Bulgaria	East_Europe
SRR16149159	4.2	Bulgaria	East_Europe
SRR16149160	4.2	Bulgaria	East_Europe
SRR16149161	4.2	Bulgaria	East_Europe
SRR16149162	4.2	Bulgaria	East_Europe
SRR16149163	4.2	Bulgaria	East_Europe
SRR16149164	4.2	Bulgaria	East_Europe
SRR16149165	4.2	Bulgaria	East_Europe
SRR16149166	4.2	Bulgaria	East_Europe
SRR16149168	4.2	Bulgaria	East_Europe
SRR16149170	4.2	Bulgaria	East_Europe
SRR16149171	4.2	Bulgaria	East_Europe
SRR16149172	4.2	Bulgaria	East_Europe
SRR16149173	4.2	Bulgaria	East_Europe
SRR16149174	4.2	Bulgaria	East_Europe
SRR16149175	4.2	Bulgaria	East_Europe
SRR16149176	4.2	Bulgaria	East_Europe
SRR16149177	4.2	Bulgaria	East_Europe
SRR16149178	4.2	Bulgaria	East_Europe
SRR16149179	4.2	Bulgaria	East_Europe
SRR16149180	4.2	Bulgaria	East_Europe
SRR16149181	4.2	Bulgaria	East_Europe
SRR16149182	4.2	Bulgaria	East_Europe
SRR16149183	4.2	Bulgaria	East_Europe
SRR16149184	4.2	Bulgaria	East_Europe
SRR16149185	4.2	Bulgaria	East_Europe
SRR16149186	4.2	Bulgaria	East_Europe
SRR16149187	4.2	Bulgaria	East_Europe
ERR2179692	4.2	Chongqing	Southwest_China
SRR18311305	4.2	Chongqing	Southwest_China
SRR18311314	4.2	Chongqing	Southwest_China
SRR18311296	4.2	Chongqing	Southwest_China
SRR18311252	4.2	Chongqing	Southwest_China
SRR18311232	4.2	Chongqing	Southwest_China
SRR18311254	4.2	Chongqing	Southwest_China
ERR552448	4.2	Congo	Africa
ERR233350	4.2	Ethiopia	Africa
ERR1200605	4.2	Ethiopia	Africa
ERR1200620	4.2	Ethiopia	Africa
ERR1200637	4.2	Ethiopia	Africa
ERR7732707	4.2	Ethiopia	Africa
ERR7732708	4.2	Ethiopia	Africa
ERR7737624	4.2	Ethiopia	Africa
ERR7737641	4.2	Ethiopia	Africa
ERR7737644	4.2	Ethiopia	Africa
ERR7737645	4.2	Ethiopia	Africa
ERR7737647	4.2	Ethiopia	Africa
ERR7737654	4.2	Ethiopia	Africa
ERR7737656	4.2	Ethiopia	Africa
ERR7737662	4.2	Ethiopia	Africa
ERR7737670	4.2	Ethiopia	Africa
ERR7737675	4.2	Ethiopia	Africa
ERR7737680	4.2	Ethiopia	Africa
ERR7737682	4.2	Ethiopia	Africa
ERR7737683	4.2	Ethiopia	Africa
ERR7737685	4.2	Ethiopia	Africa
ERR7737707	4.2	Ethiopia	Africa
ERR7737720	4.2	Ethiopia	Africa
ERR7737722	4.2	Ethiopia	Africa
ERR7737724	4.2	Ethiopia	Africa
ERR7737727	4.2	Ethiopia	Africa
ERR7737729	4.2	Ethiopia	Africa
ERR7737735	4.2	Ethiopia	Africa
ERR7737739	4.2	Ethiopia	Africa
ERR7737745	4.2	Ethiopia	Africa
ERR7737748	4.2	Ethiopia	Africa
ERR7737756	4.2	Ethiopia	Africa
ERR7737769	4.2	Ethiopia	Africa
ERR7737772	4.2	Ethiopia	Africa
ERR7737776	4.2	Ethiopia	Africa
ERR7737777	4.2	Ethiopia	Africa
ERR7737784	4.2	Ethiopia	Africa
ERR7737796	4.2	Ethiopia	Africa
ERR7737800	4.2	Ethiopia	Africa
ERR7737806	4.2	Ethiopia	Africa
ERR7737817	4.2	Ethiopia	Africa
ERR7737819	4.2	Ethiopia	Africa
ERR7737820	4.2	Ethiopia	Africa
ERR7737836	4.2	Ethiopia	Africa
ERR7737840	4.2	Ethiopia	Africa
ERR7737842	4.2	Ethiopia	Africa
ERR7737847	4.2	Ethiopia	Africa
ERR7737851	4.2	Ethiopia	Africa
ERR7737855	4.2	Ethiopia	Africa
ERR7737856	4.2	Ethiopia	Africa
ERR7737858	4.2	Ethiopia	Africa
ERR7737864	4.2	Ethiopia	Africa
ERR7737868	4.2	Ethiopia	Africa
ERR7737871	4.2	Ethiopia	Africa
ERR7737875	4.2	Ethiopia	Africa
ERR7737879	4.2	Ethiopia	Africa
ERR7737882	4.2	Ethiopia	Africa
ERR7737890	4.2	Ethiopia	Africa
ERR7737896	4.2	Ethiopia	Africa
ERR7737905	4.2	Ethiopia	Africa
ERR7737906	4.2	Ethiopia	Africa
ERR7737918	4.2	Ethiopia	Africa
ERR7737919	4.2	Ethiopia	Africa
ERR7737926	4.2	Ethiopia	Africa
ERR7737937	4.2	Ethiopia	Africa
ERR7737942	4.2	Ethiopia	Africa
ERR7737947	4.2	Ethiopia	Africa
SRR12443462	4.2	Finland	North_Europe
SRR12443461	4.2	Finland	North_Europe
SRR671832	4.2	Fujian	South_China
ERR234154	4.2	Germany	West_Europe
ERR234177	4.2	Germany	West_Europe
ERR551318	4.2	Germany	West_Europe
ERR551401	4.2	Germany	West_Europe
ERR552333	4.2	Germany	West_Europe
ERR552469	4.2	Germany	West_Europe
ERR552959	4.2	Germany	West_Europe
ERR2199861	4.2	Germany	West_Europe
ERR2199865	4.2	Germany	West_Europe
ERR2199913	4.2	Germany	West_Europe
ERR2199960	4.2	Germany	West_Europe
ERR2199965	4.2	Germany	West_Europe
ERR2200027	4.2	Germany	West_Europe
ERR2200059	4.2	Germany	West_Europe
ERR2200129	4.2	Germany	West_Europe
ERR2200130	4.2	Germany	West_Europe
SRR1724009	4.2	Guangdong	South_China
SRR1724010	4.2	Guangdong	South_China
SRR1724011	4.2	Guangdong	South_China
SRR671782	4.2	Guangdong	South_China
ERR2179670	4.2	Guangdong	South_China
ERR2179671	4.2	Guangdong	South_China
ERR2179672	4.2	Guangdong	South_China
SRR6824405	4.2	Guangdong	South_China
SRR6824409	4.2	Guangdong	South_China
SRR10305878	4.2	Guangdong	South_China
SRR10305981	4.2	Guangdong	South_China
SRR20969577	4.2	Guangdong	South_China
SRR20970018	4.2	Guangdong	South_China
SRR20969373	4.2	Guangdong	South_China
SRR20969397	4.2	Guangdong	South_China
SRR20969777	4.2	Guangdong	South_China
SRR20970007	4.2	Guangdong	South_China
SRR1723999	4.2	Guangxi	South_China
ERR2179601	4.2	Guangxi	South_China
CRR104124	4.2	Guangxi	South_China
CRR104127	4.2	Guangxi	South_China
CRR104137	4.2	Guangxi	South_China
CRR104149	4.2	Guangxi	South_China
CRR104156	4.2	Guangxi	South_China
CRR104160	4.2	Guangxi	South_China
CRR104194	4.2	Guangxi	South_China
CRR104206	4.2	Guangxi	South_China
CRR104249	4.2	Guangxi	South_China
CRR104257	4.2	Guangxi	South_China
CRR104258	4.2	Guangxi	South_China
CRR104269	4.2	Guangxi	South_China
CRR104296	4.2	Guangxi	South_China
CRR104300	4.2	Guangxi	South_China
CRR104306	4.2	Guangxi	South_China
CRR104324	4.2	Guangxi	South_China
CRR104353	4.2	Guangxi	South_China
CRR104364	4.2	Guangxi	South_China
CRR104374	4.2	Guangxi	South_China
CRR242896	4.2	Guangxi	South_China
CRR242918	4.2	Guangxi	South_China
ERR2179712	4.2	Guizhou	Southwest_China
SRR6824620	4.2	Guizhou	Southwest_China
SRR6824325	4.2	Hebei	North_China
SRR1724013	4.2	Heilongjiang	North_China
ERR2179565	4.2	Heilongjiang	North_China
ERR2179734	4.2	Henan	North_China
ERR2179735	4.2	Henan	North_China
ERR2179736	4.2	Henan	North_China
ERR2179737	4.2	Henan	North_China
ERR2179738	4.2	Henan	North_China
ERR2179739	4.2	Henan	North_China
ERR2179740	4.2	Henan	North_China
ERR2179741	4.2	Henan	North_China
ERR2179742	4.2	Henan	North_China
SRR6824397	4.2	Henan	North_China
SRR6824695	4.2	Henan	North_China
SRR1724012	4.2	Hubei	South_China
ERR2179582	4.2	Hubei	South_China
SRR10305787	4.2	Hubei	South_China
SRR1724002	4.2	Hunan	South_China
SRR1724003	4.2	Hunan	South_China
SRR1724008	4.2	Hunan	South_China
ERR2179592	4.2	Hunan	South_China
ERR2179665	4.2	Hunan	South_China
ERR2179723	4.2	Hunan	South_China
SRR6824338	4.2	Hunan	South_China
SRR6824554	4.2	Hunan	South_China
SRR10305894	4.2	Hunan	South_China
SRR1173615	4.2	Iran	West_Asia
SRR1172359	4.2	Iran	West_Asia
SRR1183100	4.2	Iran	West_Asia
ERR2510664	4.2	Italy	West_Europe
ERR2510672	4.2	Italy	West_Europe
ERR2510688	4.2	Italy	West_Europe
ERR2510691	4.2	Italy	West_Europe
ERR2510761	4.2	Italy	West_Europe
ERR2510779	4.2	Italy	West_Europe
ERR2510782	4.2	Italy	West_Europe
ERR2510828	4.2	Italy	West_Europe
ERR2510833	4.2	Italy	West_Europe
ERR2510842	4.2	Italy	West_Europe
ERR2510847	4.2	Italy	West_Europe
ERR2510854	4.2	Italy	West_Europe
ERR2510856	4.2	Italy	West_Europe
ERR2510859	4.2	Italy	West_Europe
ERR2510880	4.2	Italy	West_Europe
ERR2510882	4.2	Italy	West_Europe
ERR2510711	4.2	Italy	West_Europe
SRR1724005	4.2	Jiangsu	South_China
SRR1724006	4.2	Jiangsu	South_China
ERR2179568	4.2	Jiangsu	South_China
ERR2179650	4.2	Jiangsu	South_China
SRR6824678	4.2	Jiangsu	South_China
SRR10305648	4.2	Jiangsu	South_China
SRR13423561	4.2	Jiangsu	South_China
SRR13423567	4.2	Jiangsu	South_China
SRR18511637	4.2	Jiangsu	South_China
SRR18511604	4.2	Jiangsu	South_China
SRR18511602	4.2	Jiangsu	South_China
SRR18511615	4.2	Jiangsu	South_China
SRR1724000	4.2	Jiangxi	South_China
SRR10305629	4.2	Jiangxi	South_China
ERR2179576	4.2	Jiangxi	South_China
SRR10230353	4.2	Malaysia	Southeast_Asia
SRR1166082	4.2	Moldova	East_Europe
SRR1166084	4.2	Moldova	East_Europe
SRR1166090	4.2	Moldova	East_Europe
SRR1166092	4.2	Moldova	East_Europe
SRR1166095	4.2	Moldova	East_Europe
SRR1166096	4.2	Moldova	East_Europe
SRR1166098	4.2	Moldova	East_Europe
SRR1166103	4.2	Moldova	East_Europe
SRR1166105	4.2	Moldova	East_Europe
SRR1166109	4.2	Moldova	East_Europe
SRR1166115	4.2	Moldova	East_Europe
SRR1166117	4.2	Moldova	East_Europe
SRR1166123	4.2	Moldova	East_Europe
SRR1166125	4.2	Moldova	East_Europe
SRR1166126	4.2	Moldova	East_Europe
SRR1166129	4.2	Moldova	East_Europe
SRR1166132	4.2	Moldova	East_Europe
SRR1166135	4.2	Moldova	East_Europe
SRR1166136	4.2	Moldova	East_Europe
SRR1166142	4.2	Moldova	East_Europe
SRR1166143	4.2	Moldova	East_Europe
SRR1166144	4.2	Moldova	East_Europe
SRR1166146	4.2	Moldova	East_Europe
SRR1166147	4.2	Moldova	East_Europe
SRR1166153	4.2	Moldova	East_Europe
SRR1166166	4.2	Moldova	East_Europe
SRR1166170	4.2	Moldova	East_Europe
SRR1166177	4.2	Moldova	East_Europe
SRR1166201	4.2	Moldova	East_Europe
SRR1166261	4.2	Moldova	East_Europe
SRR1166276	4.2	Moldova	East_Europe
SRR1166300	4.2	Moldova	East_Europe
SRR1166312	4.2	Moldova	East_Europe
SRR1166313	4.2	Moldova	East_Europe
SRR1166315	4.2	Moldova	East_Europe
SRR1166322	4.2	Moldova	East_Europe
SRR1166331	4.2	Moldova	East_Europe
SRR1166336	4.2	Moldova	East_Europe
SRR1166337	4.2	Moldova	East_Europe
SRR1169013	4.2	Moldova	East_Europe
ERR025427	4.2	Netherlands	West_Europe
ERR025428	4.2	Netherlands	West_Europe
ERR025432	4.2	Netherlands	West_Europe
ERR025433	4.2	Netherlands	West_Europe
