Gene	Type	StartPos	EndPos	4.2bNOchina_KLvalue	4.2bNOchina_Hvalue	4.2bNOchina_DFvalue
5pUTR-Rv0890c	5pUTR	992599	993021	0.0	1.3520733811638892	0.0
PROM-1514	promoter	992951	993071	0.0	1.3395389895237289	0.0
5pUTR-Rv0891c	5pUTR	993458	993742	0.0	1.3399456872877984	0.0
PROM-668	promoter	993672	993792	0.0	1.3693705000190088	0.0
PROM-36	promoter	993754	993874	0.0	1.312419416658647	0.0
5pUTR-Rv0892	5pUTR	993804	993856	0.0	1.2631787452541916	0.0
PROM-1942	promoter	996228	996348	0.0	1.348565054880128	0.0
PROM-180	promoter	999377	999497	0.0	1.3415019630315377	0.0
PROM-428	promoter	999388	999508	0.0	1.3575678051435487	0.0
5pUTR-Rv0896	5pUTR	999427	999475	0.0	1.3584452809020604	0.0
5pUTR-Rv0896-2	5pUTR	999438	999475	0.0	1.3508553547702076	0.0
terminator10023	TRITSite	1000763	1000844	1.6485126280718632e-07	1.3420235286593092	4.881579248278145e-05
terminator10095	TRITSite	1000765	1000846	1.6467001473507992e-07	1.346406899594243	7.305109078120653e-05
PROM-1591	promoter	1002637	1002757	0.0	1.3057997719526566	0.0
5pUTR-Rv0898c	5pUTR	1002707	1002870	0.0	1.341872460739678	0.0
PROM-966	promoter	1002717	1002837	0.0	1.337678031821507	0.0
5pUTR-Rv0899	5pUTR	1002767	1002815	0.0	1.3008194579820218	0.0
PROM-1261	promoter	1002800	1002920	0.0	1.3215427990447777	0.0
PROM-860	promoter	1003466	1003586	0.0	1.3587506449544455	0.0
PROM-250	promoter	1003489	1003609	0.0	1.3409134341799356	0.0
5pUTR-Rv0900-2	5pUTR	1003516	1003808	0.0	1.3558413877384798	0.0
5pUTR-Rv0900	5pUTR	1003539	1003808	0.0	1.3534641650655095	0.0
terminator10047	TRITSite	1006610	1006691	0.0	1.3352796177633792	0.0
terminator10113	TRITSite	1006612	1006693	0.0	1.3390628579995778	0.0
PROM-1848	promoter	1008113	1008233	0.0	1.3676510343275297	0.0
PROM-1669	promoter	1008160	1008280	0.0	1.3670811880477662	0.0
PROM-216	promoter	1011662	1011782	0.0	1.3553570514035747	0.0
5pUTR-Rv0908	5pUTR	1011712	1011735	0.0	1.3793174038356808	0.0
PROM-1301	promoter	1014596	1014716	0.0	1.3533455260370606	0.0
PROM-1390	promoter	1014610	1014730	0.0	1.342273082805964	0.0
5pUTR-Rv0909	5pUTR	1014646	1014685	0.0	1.3345749051672369	0.0
5pUTR-Rv0909-2	5pUTR	1014660	1014685	0.0	1.3258046541761859	0.0
PROM-1785	promoter	1019899	1020019	1.8758907260885138e-07	1.3693990402224807	0.00010403215864812632
Rvnt14	tRNA	1025321	1025393	0.0	1.343014059099243	0.0
5pUTR-Rvnt14	5pUTR	1025397	1025561	0.0	1.350004986863607	0.0
5pUTR-Rvnt14-2	5pUTR	1025397	1025743	0.0	1.3506740058914306	0.0
repeat-region35	repeat-region	1025458	1025472	0.0	1.2351446515326663	0.0
IS7	IS1554	1025458	1026893	2.025157819218748e-11	1.351276811426657	1.0135846094661005e-06
PROM-776	promoter	1025491	1025611	0.0	1.3148810006045726	0.0
PROM-1138	promoter	1025673	1025793	0.0	1.3731346083036489	0.0
5pUTR-Rv0920c	5pUTR	1026820	1026965	8.078317070836505e-09	1.314359780123986	7.421831077547569e-06
repeat-region36	repeat-region	1026879	1026893	0.0	1.2351446515326663	0.0
PROM-403	promoter	1026895	1027015	1.8624967651481583e-08	1.220533785422451	5.987589306483132e-05
PROM-1630	promoter	1027058	1027178	0.0	1.27897759735579	0.0
repeat-region37	repeat-region	1027061	1027076	0.0	0.9470571522825098	0.0
IS8	IS1535	1027061	1029360	6.960076959217076e-11	1.3275977894018678	3.1507626213067574e-06
PROM-119	promoter	1027540	1027660	0.0	1.3161616230532125	0.0
5pUTR-Rv0922	5pUTR	1027590	1027689	0.0	1.2455842706826425	0.0
repeat-region38	repeat-region	1029345	1029360	0.0	0.9470571522825098	0.0
5pUTR-Rv0925c	5pUTR	1032637	1032715	0.0	1.3395401947004895	0.0
PROM-1217	promoter	1032645	1032765	0.0	1.3309846810098431	0.0
PROM-972	promoter	1034587	1034707	0.0	1.3763221862781356	0.0
5pUTR-Rv0927c	5pUTR	1034635	1034657	0.0	1.0747212251162803	0.0
PROM-1084	promoter	1034805	1034925	0.0	1.3831668028718687	0.0
PROM-929	promoter	1034821	1034941	0.0	1.3825470233237536	0.0
5pUTR-Rv0928-2	5pUTR	1034855	1034907	0.0	1.3799382290440296	0.0
5pUTR-Rv0928	5pUTR	1034871	1034907	0.0	1.3558241319682112	0.0
5pUTR-Rv0932c	5pUTR	1041052	1041169	0.0	1.339652052266858	0.0
PROM-206	promoter	1041099	1041219	0.0	1.3545885083689142	0.0
PROM-1703	promoter	1041218	1041338	0.0	1.3135113533089302	0.0
PROM-576	promoter	1041757	1041877	0.0	1.3601724840297105	0.0
5pUTR-Rv0934	5pUTR	1041807	1042119	5.175325168416123e-10	1.3455444334264761	7.716169589944144e-06
PROM-2009	promoter	1045954	1046074	0.0	1.3697581802209555	0.0
PROM-1911	promoter	1046090	1046210	0.0	1.3539939150423828	0.0
5pUTR-Rv0941c	5pUTR	1052321	1052611	0.0	1.3522797868430498	0.0
PROM-687	promoter	1052541	1052661	0.0	1.313441413036343	0.0
PROM-1444	promoter	1053878	1053998	0.0	1.3570916183341248	0.0
5pUTR-Rv0945	5pUTR	1053928	1054251	0.0	1.3383383258961146	0.0
PROM-1949	promoter	1056619	1056739	0.0	1.3136154926462176	0.0
Rv0947c	pseudogene	1057300	1057530	0.0	1.358885462602668	0.0
PROM-277	promoter	1061519	1061639	0.0	1.3717896763795943	0.0
5pUTR-Rv0951	5pUTR	1061569	1061968	2.275293786713206e-09	1.3708004128993567	9.777586653714199e-06
PROM-491	promoter	1061572	1061692	0.0	1.3621851252407842	0.0
5pUTR-Rv0951-2	5pUTR	1061622	1061968	3.1041333392600734e-09	1.3715765417287824	1.1760175512576243e-05
5pUTR-Rv0950c	5pUTR	1061658	1061748	4.828288113767343e-08	1.3801885018167068	2.932628832236217e-05
5pUTR-Rv0950c-2	5pUTR	1061658	1061733	6.737370222831274e-08	1.3793427413056882	4.074607068510483e-05
PROM-203	promoter	1061663	1061783	2.5966382211084493e-08	1.3792228666668356	2.6169889788485445e-05
PROM-32	promoter	1061678	1061798	2.3846768226754023e-08	1.3810789400369667	9.745460959664776e-06
PROM-1248	promoter	1061850	1061970	0.0	1.3590872819915505	0.0
5pUTR-Rv0951-3	5pUTR	1061900	1061968	0.0	1.359364297945783	0.0
terminator10016	TRITSite	1064045	1064126	0.0	1.3415829358281848	0.0
terminator10081	TRITSite	1064047	1064128	0.0	1.3346967899143556	0.0
PROM-661	promoter	1065032	1065152	5.21498636774087e-07	1.3136573749968183	0.00028294678510837334
5pUTR-Rv0954	5pUTR	1065082	1065131	0.0	1.2867358257641943	0.0
PROM-1643	promoter	1067515	1067635	0.0	1.3312497816242927	0.0
PROM-856	promoter	1067958	1068078	0.0	1.3185755196097415	0.0
PROM-588	promoter	1067997	1068117	0.0	1.351756914904776	0.0
5pUTR-Rv0957-2	5pUTR	1068008	1068209	8.341622704799434e-07	1.3329621500131577	0.00026654894584215993
5pUTR-Rv0957	5pUTR	1068047	1068209	1.2292309772843346e-06	1.3392522886100042	0.0002547744762795845
5pUTR-Rv0964c	5pUTR	1076682	1077155	2.0758716967606006e-10	1.3263527742438372	5.6622846928422454e-06
PROM-1552	promoter	1077085	1077205	0.0	1.3611183822463557	0.0
PROM-680	promoter	1090282	1090402	0.0	1.3128868507426699	0.0
5pUTR-Rv0977	5pUTR	1090332	1090377	0.0	1.2621920094559391	0.0
PROM-1401	promoter	1094772	1094892	9.097242464445321e-05	1.3411722767836023	0.0032730838501741633
5pUTR-Rv0979A	5pUTR	1094822	1094890	0.0003494154314104547	1.3158545724625832	0.008706406224195579
PROM-1410	promoter	1098949	1099069	0.0	1.3769157308808566	0.0
PROM-1496	promoter	1098981	1099101	0.0	1.3804775327923169	0.0
5pUTR-Rv0983-2	5pUTR	1098999	1099070	0.0	1.3625621224895121	0.0
PROM-502	promoter	1098999	1099119	0.0	1.369787511868021	0.0
5pUTR-Rv0983-3	5pUTR	1099031	1099070	0.0	1.3577864988281505	0.0
5pUTR-Rv0983	5pUTR	1099049	1099070	0.0	1.2767672350585504	0.0
PROM-402	promoter	1101460	1101580	2.9565871972891955e-09	1.3735976127547076	-7.201195975248265e-06
5pUTR-Rv0985c	5pUTR	1101484	1101530	1.8691786618507678e-08	1.3418768117551663	-2.802816252023277e-05
PROM-1326	promoter	1101734	1101854	0.0	1.3681167919162598	0.0
5pUTR-Rv0986	5pUTR	1101784	1101807	0.0	1.2627030334048501	0.0
PROM-299	promoter	1108464	1108584	0.0	1.3766385896309774	0.0
PROM-676	promoter	1108483	1108603	0.0	1.3763221862781356	0.0
5pUTR-Rv0991c	5pUTR	1108508	1108534	0.0	1.3788732731316438	0.0
5pUTR-Rv0991c-2	5pUTR	1108508	1108553	0.0	1.368870304877718	0.0
PROM-1649	promoter	1109105	1109225	0.00018565667476844183	1.2560862631687961	-0.0016585049063422286
PROM-749	promoter	1110077	1110197	0.0	1.3339408015891638	0.0
5pUTR-Rv0994	5pUTR	1110127	1110273	0.0	1.2858167100781246	0.0
PROM-1089	promoter	1112265	1112385	0.0	1.3479409512773557	0.0
5pUTR-Rv0996	5pUTR	1112315	1112388	0.0	1.3165432568117184	0.0
PROM-704	promoter	1113279	1113399	0.00016653882208078619	1.3185788953052437	-0.004001998463062317
5pUTR-Rvnt15-2	5pUTR	1113329	1113515	0.0	1.2826676098549108	0.0
PROM-267	promoter	1113460	1113580	0.0	1.3326176202705682	0.0
5pUTR-Rvnt15	5pUTR	1113510	1113515	0.0	0.8675632284814618	0.0
Rvnt15	tRNA	1113511	1113583	0.0	1.3534766620760754	0.0
PROM-691	promoter	1114645	1114765	0.0	1.308732153804996	0.0
PROM-564	promoter	1114688	1114808	0.0	1.3361244534056413	0.0
5pUTR-Rv0998-2	5pUTR	1114695	1114752	0.0	1.3346980741667853	0.0
5pUTR-Rv0998	5pUTR	1114738	1114752	0.0	1.2454410537617748	0.0
PROM-1941	promoter	1117139	1117259	0.0	1.3466294920452782	0.0
PROM-1352	promoter	1123545	1123665	0.00035304438271621663	1.3348023769783333	0.007215427044479139
5pUTR-Rv1006	5pUTR	1123595	1123718	0.00032583976646227697	1.3398021278001166	0.006964551934271479
PROM-1174	promoter	1127912	1128032	0.0	1.3032934070180848	0.0
5pUTR-Rv1009	5pUTR	1127962	1128095	0.0	1.353861503336966	0.0
terminator10053	TRITSite	1133257	1133338	5.0432454323789955e-09	1.3559317134948972	1.5478833045312612e-06
terminator10124	TRITSite	1133259	1133340	4.8528271401337975e-09	1.3425038740460766	-1.4991641904549269e-06
5pUTR-Rv1015c	5pUTR	1134572	1134701	0.0	1.2909668723015926	0.0
PROM-411	promoter	1134631	1134751	0.0	1.348809979000829	0.0
PROM-1502	promoter	1136447	1136567	0.0	1.35162568023624	0.0
5pUTR-Rv1017c	5pUTR	1136485	1136517	0.0	1.353040174936477	0.0
PROM-814	promoter	1138058	1138178	1.3402933152217855e-08	1.3758529450333041	-1.3402932985684402e-08
5pUTR-Rv1018c	5pUTR	1138064	1138128	4.8119151607739497e-08	1.3683758979723089	-7.451512397338433e-06
Rvnt16	tRNA	1138076	1138147	0.0	1.3567822646847387	0.0
PROM-649	promoter	1142566	1142686	0.0	1.3560668743072666	0.0
5pUTR-Rv1021	5pUTR	1142616	1142675	0.0	1.326643513567782	0.0
PROM-418	promoter	1144436	1144556	0.0	1.334449332595617	0.0
PROM-1184	promoter	1144459	1144579	0.0	1.3390429514117572	0.0
5pUTR-Rv1023	5pUTR	1144486	1144568	0.0	1.3148061091679677	0.0
5pUTR-Rv1023-2	5pUTR	1144509	1144568	0.0	1.262074185283268	0.0
PROM-1329	promoter	1151680	1151800	0.0	1.3532827347168477	0.0
PROM-409	promoter	1151724	1151844	0.0	1.3430778694606818	0.0
5pUTR-Rv1028A-2	5pUTR	1151730	1151924	0.0	1.3659378070532715	0.0
5pUTR-Rv1028A	5pUTR	1151774	1151924	0.0	1.3604180539924797	0.0
IS9	IS1560-1	1158921	1160433	2.777283403254671e-10	1.3210110484038897	4.2098822770064714e-06
PROM-346	promoter	1160368	1160488	0.0	1.3744480901848877	0.0
5pUTR-Rv1036c	5pUTR	1160437	1160438	0.0	0.6931471805599445	0.0
repeat-region39	repeat-region	1164572	1164589	0.0	1.3548850530060135	0.0
IS10	IS-LIKE-1	1164572	1165549	3.864190634139675e-10	1.3425891755670012	6.715490924957823e-06
5pUTR-Rv1042c	5pUTR	1165503	1165685	1.4871212594691485e-09	1.351882018153895	4.971580164547795e-06
repeat-region40	repeat-region	1165532	1165549	0.0	1.3548850530060135	0.0
PROM-283	promoter	1165615	1165735	0.0	1.3264395113858467	0.0
PROM-658	promoter	1169215	1169335	0.0	1.352543048636095	0.0
5pUTR-Rv1046c	5pUTR	1169233	1169434	4.738329706377442e-07	1.3631589361767862	6.476362960072812e-05
5pUTR-Rv1046c-2	5pUTR	1169233	1169285	0.0	1.2968431779400167	0.0
IS11	IS1081-1	1169298	1170732	7.290489562050695e-08	1.330964044425825	0.00011384577136713814
PROM-457	promoter	1169364	1169484	1.2435338805349971e-06	1.3729870176530024	0.00023572295451790293
PROM-1615	promoter	1172341	1172461	0.0	1.3531493936486165	0.0
Rvnt17	tRNA	1177396	1177469	0.0	1.3640609492241966	0.0
PROM-422	promoter	1179170	1179290	0.0	1.3831668028718687	0.0
5pUTR-Rv1057	5pUTR	1179220	1179401	1.8498577503134328e-08	1.3217917864116648	4.17207324186486e-05
repeat-region41	repeat-region	1179345	1179395	2.0961755203829924e-07	1.2396826265426215	0.00016546072222622943
PROM-279	promoter	1180595	1180715	0.0	1.3630349701911109	0.0
5pUTR-Rv1058	5pUTR	1180645	1180689	0.0	1.3331579526715887	0.0
terminator10014	TRITSite	1182314	1182395	4.5047352292826304e-08	1.3670629475284315	-6.82774514715323e-06
terminator10106	TRITSite	1182316	1182397	4.3887539324938274e-08	1.3696132221230974	-1.3846713824261503e-05
PROM-1367	promoter	1183421	1183541	0.0	1.3252318877256706	0.0
5pUTR-Rv1060	5pUTR	1183471	1183513	0.0	1.3375712654773324	0.0
PROM-2047	promoter	1186758	1186878	0.0	1.323542430040676	0.0
PROM-1416	promoter	1196052	1196172	2.764435458324499e-09	1.3477185604132562	-1.156182085360058e-05
5pUTR-Rv1071c	5pUTR	1196097	1196169	0.0	1.3431259985896145	0.0
5pUTR-Rv1071c-2	5pUTR	1196097	1196122	0.0	1.3399893507272593	0.0
PROM-511	promoter	1196099	1196219	3.0109200133132674e-09	1.3527974254081074	-1.4172470725493103e-05
PROM-540	promoter	1196132	1196252	6.265283125639343e-09	1.3457816765006432	8.375581969199963e-06
5pUTR-Rv1072	5pUTR	1196182	1196284	3.7298057975476695e-09	1.3548374315528073	1.2317109523485303e-05
PROM-945	promoter	1196190	1196310	2.732930715065862e-09	1.3676510370604602	7.475892203623324e-06
5pUTR-Rv1072-2	5pUTR	1196240	1196284	1.8126290968201175e-08	1.3430940440202133	1.1103856147443025e-05
PROM-1483	promoter	1199332	1199452	0.0	1.3495754302584466	0.0
PROM-1505	promoter	1199344	1199464	0.0	1.332962168612726	0.0
5pUTR-Rv1074c	5pUTR	1199378	1199402	0.0	1.3393254550256721	0.0
5pUTR-Rv1074c-2	5pUTR	1199378	1199414	0.0	1.3608925437978476	0.0
PROM-1228	promoter	1200470	1200590	0.0	1.3757961487245844	0.0
5pUTR-Rv1076	5pUTR	1200520	1200772	0.0	1.35918188593455	0.0
PROM-1845	promoter	1201672	1201792	0.0	1.3521445878345022	0.0
PROM-1081	promoter	1202837	1202957	5.7431333799762285e-08	1.2772197529035796	-9.515495925627171e-05
5pUTR-Rv1078-2	5pUTR	1202887	1203318	0.0	1.3386061649689627	0.0
PROM-307	promoter	1203222	1203342	0.0	1.334641832127518	0.0
5pUTR-Rv1078	5pUTR	1203272	1203318	0.0	1.378479913565545	0.0
terminator10038	TRITSite	1205232	1205312	6.430749766028754e-09	1.348876641273321	-1.5465083849974803e-05
terminator10120	TRITSite	1205234	1205314	6.941244579117267e-09	1.344732536490613	-2.0482555272482994e-05
5pUTR-Rv1080c	5pUTR	1205803	1206021	0.0	1.3418172170857994	0.0
PROM-49	promoter	1205951	1206071	0.0	1.3481995007436733	0.0
PROM-51	promoter	1206389	1206509	0.0	1.3384831773553307	0.0
PROM-683	promoter	1206410	1206530	0.0	1.3427499664185947	0.0
5pUTR-Rv1081c	5pUTR	1206423	1206459	0.0	1.331985980467977	0.0
PROM-1493	promoter	1206435	1206555	0.0	1.3360412743487176	0.0
PROM-973	promoter	1206446	1206566	0.0	1.3423733635669763	0.0
5pUTR-Rv1082	5pUTR	1206460	1206525	0.0	1.3109130305344703	0.0
5pUTR-Rv1082-3	5pUTR	1206485	1206525	0.0	1.1745034823587912	0.0
5pUTR-Rv1082-2	5pUTR	1206496	1206525	0.0	1.1610738486141723	0.0
PROM-503	promoter	1210458	1210578	0.0	1.3129326299123423	0.0
5pUTR-Rv1085c	5pUTR	1210489	1210528	0.0	1.1821181233637033	0.0
5pUTR-Rv1085c-2	5pUTR	1210489	1210574	0.0	1.3318813614756002	0.0
PROM-631	promoter	1210504	1210624	0.0	1.3577031507722297	0.0
PROM-1729	promoter	1210550	1210670	0.0	1.343894903074724	0.0
PROM-884	promoter	1215154	1215274	2.9150133529221023e-08	1.3330852540575737	7.114738585045632e-05
5pUTR-Rv1089A	5pUTR	1215204	1215522	4.926010488404131e-09	1.3164396390242188	3.429376182567667e-05
PROM-1297	promoter	1216414	1216534	0.0	1.3421551471031683	0.0
5pUTR-Rv1091	5pUTR	1216464	1216474	0.0	1.3421131789143999	0.0
PROM-2044	promoter	1220121	1220241	0.0	1.31742012631297	0.0
5pUTR-Rv1092c	5pUTR	1220191	1220492	0.0	1.3143151911339972	0.0
RVnc0034	ncRNA	1220388	1220487	0.0	1.3355299758478265	0.0
PROM-391	promoter	1220422	1220542	0.0	1.3241277149690023	0.0
PROM-1748	promoter	1221914	1222034	0.0	1.372240135624034	0.0
terminator10041	TRITSite	1224303	1224384	5.64185515545268e-05	1.3123362456238745	0.0025232107256069614
terminator10117	TRITSite	1224305	1224386	5.477486274119148e-05	1.3201843073125437	0.0021585062739490346
PROM-1998	promoter	1224340	1224460	2.5574020869112424e-05	1.3040237420775695	0.0012628242323014516
PROM-1742	promoter	1231256	1231376	0.0	1.3314501786055737	0.0
5pUTR-Rv1107c	5pUTR	1234228	1234361	0.0	1.3024660364604426	0.0
PROM-780	promoter	1234291	1234411	0.0	1.2846580693301188	0.0
PROM-1642	promoter	1236030	1236150	0.0	1.338228029543334	0.0
PROM-1895	promoter	1236140	1236260	2.239725072072929e-09	1.338278111749284	-2.7567249085702628e-06
PROM-1898	promoter	1238127	1238247	0.0	1.333311429957182	0.0
5pUTR-Rv1111c	5pUTR	1238197	1238456	0.0	1.3451720973531018	0.0
PROM-1774	promoter	1238210	1238330	0.0	1.360205874142966	0.0
PROM-1244	promoter	1238386	1238506	0.0	1.3157219861249534	0.0
PROM-302	promoter	1239337	1239457	0.0	1.3727090021469377	0.0
5pUTR-Rv1113	5pUTR	1239387	1239421	0.0	1.1658299657535875	0.0
5pUTR-Rv1119c	5pUTR	1243018	1243242	0.0	1.3256304729347612	0.0
PROM-1461	promoter	1243172	1243292	0.0	1.3472125556977244	0.0
PROM-983	promoter	1243627	1243747	0.0	1.2915906156918289	0.0
5pUTR-Rv1121	5pUTR	1243677	1243712	0.0	1.2919060073446689	0.0
PROM-1192	promoter	1244977	1245097	0.0	1.2976958914525296	0.0
5pUTR-Rv1122	5pUTR	1245027	1245134	0.0	1.3145812075679162	0.0
repeat-region42	repeat-region	1251621	1252945	9.859218996766117e-11	1.3345544264491962	2.07791422790482e-06
PROM-1123	promoter	1252958	1253078	0.0	1.380477532792317	0.0
5pUTR-Rv1128c	5pUTR	1252977	1253028	0.0	1.3673808555796527	0.0
PROM-2004	promoter	1257280	1257400	0.0	1.3510555222309595	0.0
5pUTR-Rv1133c	5pUTR	1261351	1261716	1.3091233097561883e-09	1.3243677187065952	1.2296384073573474e-05
PROM-804	promoter	1261646	1261766	0.0	1.318412356483163	0.0
5pUTR-Rv1135c	5pUTR	1264133	1264330	0.0	1.292688171283216	0.0
PROM-219	promoter	1264260	1264380	0.0	1.3602372934968785	0.0
5pUTR-Rv1139c	5pUTR	1266990	1267353	0.0	1.3426043248835353	0.0
PROM-1062	promoter	1267008	1267128	0.0	1.3532827347168477	0.0
5pUTR-Rv1140	5pUTR	1267058	1267352	0.0	1.3325103088924715	0.0
PROM-230	promoter	1267283	1267403	0.0	1.3214410562768966	0.0
PROM-1891	promoter	1268944	1269064	0.0	1.3755009265600138	0.0
PROM-1724	promoter	1269893	1270013	0.0	1.3642860821386136	0.0
PROM-289	promoter	1272314	1272434	0.0	1.372413779982367	0.0
5pUTR-Rv1145	5pUTR	1272364	1272428	0.0	1.3272739889739533	0.0
repeat-region43	repeat-region	1276296	1277643	6.591453582949214e-08	1.3370352258937213	3.1959532929670686e-05
repeat-region44	repeat-region	1277843	1277846	0.0	1.3862943611198915	0.0
IS12	IS-LIKE-2	1277843	1278826	2.474171978406048e-10	1.3423701116732891	1.8067387730913431e-06
repeat-region45	repeat-region	1277847	1277863	0.0	1.366425494948869	0.0
Rv1150	pseudogene	1278269	1278820	4.392435859479349e-10	1.32720557556048	3.5960474657481534e-06
repeat-region46	repeat-region	1278800	1278816	0.0	1.3197299215186686	0.0
repeat-region47	repeat-region	1278817	1278820	0.0	1.3862943611198915	0.0
PROM-1875	promoter	1279552	1279672	1.2159881379592008e-08	1.3572370803171194	2.6932776009069848e-05
PROM-1869	promoter	1279610	1279730	0.0	1.3690919806705095	0.0
PROM-1708	promoter	1281384	1281504	0.0	1.3657767086052894	0.0
PROM-1934	promoter	1282261	1282381	0.0	1.3620004133781687	0.0
RVnc0012	ncRNA	1283693	1283815	0.0	1.2778745805023417	0.0
PROM-734	promoter	1284825	1284945	0.0	1.3577031507722297	0.0
5pUTR-Rv1158c	5pUTR	1284867	1284895	0.0	1.2618004070765432	0.0
PROM-1861	promoter	1286503	1286623	0.0	1.3603958750904541	0.0
PROM-1667	promoter	1286550	1286670	0.0	1.366440059138219	0.0
PROM-160	promoter	1287079	1287199	0.00028560425536289236	1.373420212559012	0.0008557932759181153
5pUTR-Rv1161	5pUTR	1287129	1287333	0.0	1.2789720643951112	0.0
PROM-809	promoter	1293639	1293759	0.0	1.3318858582239028	0.0
5pUTR-Rv1165	5pUTR	1293689	1294173	2.3814744620764827e-10	1.3330005099512272	6.091749524983481e-06
PROM-1887	promoter	1294123	1294243	6.4196118421122605e-09	1.3357296066379334	3.238868043570209e-05
PROM-2054	promoter	1298627	1298747	0.0	1.3147909150308077	0.0
5pUTR-Rv1167c	5pUTR	1298697	1298967	0.0	1.3141255311139346	0.0
PROM-1403	promoter	1298897	1299017	0.0	1.3403633365634557	0.0
PROM-237	promoter	1300118	1300238	0.0	1.3792731690451814	0.0
5pUTR-Rv1169c	5pUTR	1300129	1300224	0.0	1.364441132563459	0.0
PROM-1325	promoter	1300154	1300274	0.0	1.373620877243981	0.0
5pUTR-Rv1170	5pUTR	1300168	1300309	0.0	1.379442764503728	0.0
PROM-1741	promoter	1300259	1300379	0.0	1.3657871224698892	0.0
PROM-235	promoter	1301181	1301301	0.0	1.3111018263499148	0.0
5pUTR-Rv1171	5pUTR	1301231	1301312	0.0	1.3226331188244802	0.0
PROM-490	promoter	1302681	1302801	0.0	1.3285586755864218	0.0
5pUTR-Rv1172c	5pUTR	1302686	1302897	0.0	1.3177539492511534	0.0
5pUTR-Rv1172c-2	5pUTR	1302686	1302751	0.0	1.2911712000471014	0.0
PROM-396	promoter	1302827	1302947	0.0	1.3565411962630007	0.0
repeat-region48	repeat-region	1305495	1305556	0.0	1.252892439026436	0.0
repeat-region49	repeat-region	1305557	1305618	0.0	1.252892439026436	0.0
repeat-region50	repeat-region	1305619	1305661	0.0	1.1652523627500242	0.0
5pUTR-Rv1174c	5pUTR	1306006	1306078	0.0	1.3591746211892937	0.0
5pUTR-Rv1174c-2	5pUTR	1306006	1306195	0.0	1.371150941452939	0.0
PROM-1136	promoter	1306008	1306128	0.0	1.3602721273296796	0.0
PROM-1479	promoter	1306125	1306245	0.0	1.3775398344836292	0.0
PROM-692	promoter	1308556	1308676	0.0	1.3365217162487781	0.0
5pUTR-Rv1177	5pUTR	1308606	1309010	0.0	1.367007239158724	0.0
PROM-1629	promoter	1308727	1308847	0.0	1.3592036339583782	0.0
PROM-932	promoter	1308864	1308984	0.0	1.3683464726017838	0.0
5pUTR-Rv1177-2	5pUTR	1308914	1309010	0.0	1.3468215615801036	0.0
PROM-904	promoter	1309133	1309253	0.0	1.3643946188171392	0.0
